지점,지점명,일시,일강수량(mm)
410,기상청,2020-05-17,0
410,기상청,2020-05-18,22
410,기상청,2020-05-19,12
410,기상청,2020-05-20,0
410,기상청,2020-05-21,0
410,기상청,2020-05-22,0
410,기상청,2020-05-23,0
410,기상청,2020-05-24,16.5
410,기상청,2020-05-25,0
410,기상청,2020-05-26,1.5
410,기상청,2020-05-27,0
410,기상청,2020-05-28,0
410,기상청,2020-05-29,0
410,기상청,2020-05-30,0
410,기상청,2020-05-31,0
410,기상청,2020-06-01,0
410,기상청,2020-06-02,2
410,기상청,2020-06-03,0
410,기상청,2020-06-04,0
410,기상청,2020-06-05,0
410,기상청,2020-06-06,0
410,기상청,2020-06-07,0
410,기상청,2020-06-08,0
410,기상청,2020-06-09,0
410,기상청,2020-06-10,8
410,기상청,2020-06-11,0
410,기상청,2020-06-12,0
410,기상청,2020-06-13,0
410,기상청,2020-06-14,0
410,기상청,2020-06-15,0
410,기상청,2020-06-16,0
410,기상청,2020-06-17,0
410,기상청,2020-06-18,0
410,기상청,2020-06-19,0
410,기상청,2020-06-20,0
410,기상청,2020-06-21,0
410,기상청,2020-06-22,0
410,기상청,2020-06-23,0
410,기상청,2020-06-24,17
410,기상청,2020-06-25,5.5
410,기상청,2020-06-26,2
410,기상청,2020-06-27,0
410,기상청,2020-06-28,0
410,기상청,2020-06-29,12.5
410,기상청,2020-06-30,64
410,기상청,2020-07-01,0
410,기상청,2020-07-02,0
410,기상청,2020-07-03,0.5
410,기상청,2020-07-04,1.5
410,기상청,2020-07-05,0
410,기상청,2020-07-06,0
410,기상청,2020-07-07,0
410,기상청,2020-07-08,0
410,기상청,2020-07-09,0
410,기상청,2020-07-10,0
410,기상청,2020-07-11,0
410,기상청,2020-07-12,2.5
410,기상청,2020-07-13,53.5
410,기상청,2020-07-14,14.5
410,기상청,2020-07-15,0
410,기상청,2020-07-16,0
410,기상청,2020-07-17,0
410,기상청,2020-07-18,0
410,기상청,2020-07-19,34.5
410,기상청,2020-07-20,2.5
410,기상청,2020-07-21,0
410,기상청,2020-07-22,21.5
410,기상청,2020-07-23,96
410,기상청,2020-07-24,2
410,기상청,2020-07-25,0
410,기상청,2020-07-26,0
410,기상청,2020-07-27,3.5
410,기상청,2020-07-28,1
410,기상청,2020-07-29,36
410,기상청,2020-07-30,0.5
410,기상청,2020-07-31,0
410,기상청,2020-08-01,47
410,기상청,2020-08-02,25.5
410,기상청,2020-08-03,64
410,기상청,2020-08-04,3
410,기상청,2020-08-05,13
410,기상청,2020-08-06,87
410,기상청,2020-08-07,0
410,기상청,2020-08-08,15.5
410,기상청,2020-08-09,48
410,기상청,2020-08-10,44
410,기상청,2020-08-11,95
410,기상청,2020-08-12,0
410,기상청,2020-08-13,0
410,기상청,2020-08-14,0
410,기상청,2020-08-15,53
410,기상청,2020-08-16,0
410,기상청,2020-08-17,0
410,기상청,2020-08-18,0
410,기상청,2020-08-19,0
410,기상청,2020-08-20,0
410,기상청,2020-08-21,0.5
410,기상청,2020-08-22,32.5
410,기상청,2020-08-23,0
410,기상청,2020-08-24,0
410,기상청,2020-08-25,0
410,기상청,2020-08-26,1.5
410,기상청,2020-08-27,7.5
410,기상청,2020-08-28,29
410,기상청,2020-08-29,28
410,기상청,2020-08-30,2.5
410,기상청,2020-08-31,0
410,기상청,2020-09-01,0
410,기상청,2020-09-02,25
410,기상청,2020-09-03,34.5
410,기상청,2020-09-04,0
410,기상청,2020-09-05,0
410,기상청,2020-09-06,5
410,기상청,2020-09-07,65.5
410,기상청,2020-09-08,0
410,기상청,2020-09-09,1.5
410,기상청,2020-09-10,14.5
410,기상청,2020-09-11,4.5
410,기상청,2020-09-12,8
410,기상청,2020-09-13,0
410,기상청,2020-09-14,0
410,기상청,2020-09-15,0
410,기상청,2020-09-16,0
410,기상청,2020-09-17,0
410,기상청,2020-09-18,0
410,기상청,2020-09-19,3.5
410,기상청,2020-09-20,0
410,기상청,2020-09-21,0
410,기상청,2020-09-22,0
410,기상청,2020-09-23,0
410,기상청,2020-09-24,0
410,기상청,2020-09-25,0
410,기상청,2020-09-26,0
410,기상청,2020-09-27,0
410,기상청,2020-09-28,0
410,기상청,2020-09-29,0
410,기상청,2020-09-30,5.5
410,기상청,2020-10-01,0
410,기상청,2020-10-02,0.5
410,기상청,2020-10-03,0.5
410,기상청,2020-10-04,0
410,기상청,2020-10-05,0
410,기상청,2020-10-06,0
410,기상청,2020-10-07,0
410,기상청,2020-10-08,0
410,기상청,2020-10-09,0
410,기상청,2020-10-10,0
410,기상청,2020-10-11,0
410,기상청,2020-10-12,0
410,기상청,2020-10-13,0
410,기상청,2020-10-14,0
410,기상청,2020-10-15,0
410,기상청,2020-10-16,0
410,기상청,2020-10-17,0
410,기상청,2020-10-18,0
410,기상청,2020-10-19,0
410,기상청,2020-10-20,0
410,기상청,2020-10-21,0
410,기상청,2020-10-22,0
410,기상청,2020-10-23,0
410,기상청,2020-10-24,0
410,기상청,2020-10-25,0
410,기상청,2020-10-26,0
410,기상청,2020-10-27,0
410,기상청,2020-10-28,0
410,기상청,2020-10-29,0
410,기상청,2020-10-30,0
410,기상청,2020-10-31,0
410,기상청,2020-11-01,12.5
410,기상청,2020-11-02,0
410,기상청,2020-11-03,0.5
410,기상청,2020-11-04,0
410,기상청,2020-11-05,0
410,기상청,2020-11-06,0
410,기상청,2020-11-07,0
410,기상청,2020-11-08,0
410,기상청,2020-11-09,0
410,기상청,2020-11-10,0
410,기상청,2020-11-11,0
410,기상청,2020-11-12,0
410,기상청,2020-11-13,0
410,기상청,2020-11-14,0
410,기상청,2020-11-15,0
410,기상청,2020-11-16,0
410,기상청,2020-11-17,0
410,기상청,2020-11-18,8.5
410,기상청,2020-11-19,95
410,기상청,2020-11-20,0
410,기상청,2020-11-21,0
410,기상청,2020-11-22,4
410,기상청,2020-11-23,0
410,기상청,2020-11-24,0
410,기상청,2020-11-25,0
410,기상청,2020-11-26,0
410,기상청,2020-11-27,0
410,기상청,2020-11-28,0
410,기상청,2020-11-29,0
410,기상청,2020-11-30,0
410,기상청,2020-12-01,0
410,기상청,2020-12-02,0
410,기상청,2020-12-03,0
410,기상청,2020-12-04,0
410,기상청,2020-12-05,0
410,기상청,2020-12-06,0
410,기상청,2020-12-07,0
410,기상청,2020-12-08,0
410,기상청,2020-12-09,0
410,기상청,2020-12-10,0
410,기상청,2020-12-11,0
410,기상청,2020-12-12,0
410,기상청,2020-12-13,0
410,기상청,2020-12-14,0
410,기상청,2020-12-15,0
410,기상청,2020-12-16,0
410,기상청,2020-12-17,0
410,기상청,2020-12-18,0
410,기상청,2020-12-19,0
410,기상청,2020-12-20,0
410,기상청,2020-12-21,0
410,기상청,2020-12-22,0
410,기상청,2020-12-23,0
410,기상청,2020-12-24,0
410,기상청,2020-12-25,0
410,기상청,2020-12-26,0
410,기상청,2020-12-27,0
410,기상청,2020-12-28,1.5
410,기상청,2020-12-29,0
410,기상청,2020-12-30,0
410,기상청,2020-12-31,0
410,기상청,2021-01-01,0
410,기상청,2021-01-02,0
410,기상청,2021-01-03,0
410,기상청,2021-01-04,0
410,기상청,2021-01-05,0
410,기상청,2021-01-06,3.5
410,기상청,2021-01-07,0
410,기상청,2021-01-08,0
410,기상청,2021-01-09,0
410,기상청,2021-01-10,0
410,기상청,2021-01-11,0
410,기상청,2021-01-12,2.5
410,기상청,2021-01-13,0
410,기상청,2021-01-14,0
410,기상청,2021-01-15,0
410,기상청,2021-01-16,0
410,기상청,2021-01-17,0
410,기상청,2021-01-18,0
410,기상청,2021-01-19,0
410,기상청,2021-01-20,0
410,기상청,2021-01-21,11.5
410,기상청,2021-01-22,0
410,기상청,2021-01-23,0
410,기상청,2021-01-24,0
410,기상청,2021-01-25,0
410,기상청,2021-01-26,1.5
410,기상청,2021-01-27,0
410,기상청,2021-01-28,1.5
410,기상청,2021-01-29,0
410,기상청,2021-01-30,0
410,기상청,2021-01-31,0
410,기상청,2021-02-01,1.5
410,기상청,2021-02-02,0
410,기상청,2021-02-03,2
410,기상청,2021-02-04,0.5
410,기상청,2021-02-05,0
410,기상청,2021-02-06,0
410,기상청,2021-02-07,0
410,기상청,2021-02-08,0
410,기상청,2021-02-09,0
410,기상청,2021-02-10,0
410,기상청,2021-02-11,0
410,기상청,2021-02-12,0
410,기상청,2021-02-13,0
410,기상청,2021-02-14,0
410,기상청,2021-02-15,0.5
410,기상청,2021-02-16,0.5
410,기상청,2021-02-17,0
410,기상청,2021-02-18,0
410,기상청,2021-02-19,0
410,기상청,2021-02-20,0
410,기상청,2021-02-21,0
410,기상청,2021-02-22,0
410,기상청,2021-02-23,0
410,기상청,2021-02-24,0
410,기상청,2021-02-25,0
410,기상청,2021-02-26,0
410,기상청,2021-02-27,0
410,기상청,2021-02-28,0
410,기상청,2021-03-01,62.5
410,기상청,2021-03-02,0
410,기상청,2021-03-03,0
410,기상청,2021-03-04,0
410,기상청,2021-03-05,0
410,기상청,2021-03-06,0
410,기상청,2021-03-07,0
410,기상청,2021-03-08,0
410,기상청,2021-03-09,0
410,기상청,2021-03-10,0
410,기상청,2021-03-11,0
410,기상청,2021-03-12,0
410,기상청,2021-03-13,0
410,기상청,2021-03-14,0
410,기상청,2021-03-15,1
410,기상청,2021-03-16,0.5
410,기상청,2021-03-17,0
410,기상청,2021-03-18,0
410,기상청,2021-03-19,0
410,기상청,2021-03-20,4.5
410,기상청,2021-03-21,0
410,기상청,2021-03-22,0
410,기상청,2021-03-23,0
410,기상청,2021-03-24,0
410,기상청,2021-03-25,0
410,기상청,2021-03-26,0
410,기상청,2021-03-27,20.5
410,기상청,2021-03-28,9
410,기상청,2021-03-29,0
410,기상청,2021-03-30,0
410,기상청,2021-03-31,0
410,기상청,2021-04-01,0
410,기상청,2021-04-02,0
410,기상청,2021-04-03,59
410,기상청,2021-04-04,0.5
410,기상청,2021-04-05,0
410,기상청,2021-04-06,0
410,기상청,2021-04-07,0
410,기상청,2021-04-08,0
410,기상청,2021-04-09,0
410,기상청,2021-04-10,0
410,기상청,2021-04-11,0
410,기상청,2021-04-12,17
410,기상청,2021-04-13,5.5
410,기상청,2021-04-14,0
410,기상청,2021-04-15,0
410,기상청,2021-04-16,1
410,기상청,2021-04-17,0
410,기상청,2021-04-18,0
410,기상청,2021-04-19,0
410,기상청,2021-04-20,0
410,기상청,2021-04-21,0
410,기상청,2021-04-22,0
410,기상청,2021-04-23,0
410,기상청,2021-04-24,0
410,기상청,2021-04-25,0
410,기상청,2021-04-26,0
410,기상청,2021-04-27,1
410,기상청,2021-04-28,3
410,기상청,2021-04-29,5.5
410,기상청,2021-04-30,24.5
410,기상청,2021-05-01,1.5
410,기상청,2021-05-02,2
410,기상청,2021-05-03,0
410,기상청,2021-05-04,24
410,기상청,2021-05-05,0
410,기상청,2021-05-06,0
410,기상청,2021-05-07,10.5
410,기상청,2021-05-08,0
410,기상청,2021-05-09,0
410,기상청,2021-05-10,0
410,기상청,2021-05-11,0
410,기상청,2021-05-12,0
410,기상청,2021-05-13,0
410,기상청,2021-05-14,0
410,기상청,2021-05-15,15.5
410,기상청,2021-05-16,52
410,기상청,2021-05-17,4
410,기상청,2021-05-18,0
410,기상청,2021-05-19,0
410,기상청,2021-05-20,2
410,기상청,2021-05-21,12
410,기상청,2021-05-22,0
410,기상청,2021-05-23,0
410,기상청,2021-05-24,0
410,기상청,2021-05-25,6.5
410,기상청,2021-05-26,0
410,기상청,2021-05-27,8.5
410,기상청,2021-05-28,20.5
410,기상청,2021-05-29,0
410,기상청,2021-05-30,21.5
410,기상청,2021-05-31,1
410,기상청,2021-06-01,0
410,기상청,2021-06-02,0
410,기상청,2021-06-03,27
410,기상청,2021-06-04,0.5
410,기상청,2021-06-05,0
410,기상청,2021-06-06,0
410,기상청,2021-06-07,0
410,기상청,2021-06-08,0
410,기상청,2021-06-09,0
410,기상청,2021-06-10,7
410,기상청,2021-06-11,5.5
410,기상청,2021-06-12,0
410,기상청,2021-06-13,0
410,기상청,2021-06-14,0
410,기상청,2021-06-15,1.5
410,기상청,2021-06-16,0
410,기상청,2021-06-17,0
410,기상청,2021-06-18,7.5
410,기상청,2021-06-19,0
410,기상청,2021-06-20,0
410,기상청,2021-06-21,0
410,기상청,2021-06-22,15
410,기상청,2021-06-23,22.5
410,기상청,2021-06-24,0
410,기상청,2021-06-25,0
410,기상청,2021-06-26,2
410,기상청,2021-06-27,0.5
410,기상청,2021-06-28,1.5
410,기상청,2021-06-29,8
410,기상청,2021-06-30,0.5
410,기상청,2021-07-01,0
410,기상청,2021-07-02,0
410,기상청,2021-07-03,52.5
410,기상청,2021-07-04,12.5
410,기상청,2021-07-05,0
410,기상청,2021-07-06,0
410,기상청,2021-07-07,11
410,기상청,2021-07-08,1
410,기상청,2021-07-09,0
410,기상청,2021-07-10,12
410,기상청,2021-07-11,0.5
410,기상청,2021-07-12,0
410,기상청,2021-07-13,0
410,기상청,2021-07-14,0
410,기상청,2021-07-15,0
410,기상청,2021-07-16,28.5
410,기상청,2021-07-17,0
410,기상청,2021-07-18,8
410,기상청,2021-07-19,6
410,기상청,2021-07-20,0
410,기상청,2021-07-21,0
410,기상청,2021-07-22,0
410,기상청,2021-07-23,0
410,기상청,2021-07-24,0
410,기상청,2021-07-25,0
410,기상청,2021-07-26,0
410,기상청,2021-07-27,0
410,기상청,2021-07-28,0.5
410,기상청,2021-07-29,0
410,기상청,2021-07-30,0
410,기상청,2021-07-31,1.5
410,기상청,2021-08-01,7
410,기상청,2021-08-02,1
410,기상청,2021-08-03,0
410,기상청,2021-08-04,0
410,기상청,2021-08-05,0
410,기상청,2021-08-06,0
410,기상청,2021-08-07,0
410,기상청,2021-08-08,7.5
410,기상청,2021-08-09,0
410,기상청,2021-08-10,0
410,기상청,2021-08-11,1.5
410,기상청,2021-08-12,24
410,기상청,2021-08-13,0
410,기상청,2021-08-14,0
410,기상청,2021-08-15,0
410,기상청,2021-08-16,0
410,기상청,2021-08-17,51.5
410,기상청,2021-08-18,12.5
410,기상청,2021-08-19,0
410,기상청,2021-08-20,0
410,기상청,2021-08-21,52.5
410,기상청,2021-08-22,0
410,기상청,2021-08-23,6
410,기상청,2021-08-24,7.5
410,기상청,2021-08-25,0.5
410,기상청,2021-08-26,0
410,기상청,2021-08-27,1.5
410,기상청,2021-08-28,0
410,기상청,2021-08-29,2.5
410,기상청,2021-08-30,0
410,기상청,2021-08-31,102.5
410,기상청,2021-09-01,0.5
410,기상청,2021-09-02,0.5
410,기상청,2021-09-03,0
410,기상청,2021-09-04,0
410,기상청,2021-09-05,0
410,기상청,2021-09-06,11
410,기상청,2021-09-07,27
410,기상청,2021-09-08,1
410,기상청,2021-09-09,0
410,기상청,2021-09-10,0
410,기상청,2021-09-11,0
410,기상청,2021-09-12,0
410,기상청,2021-09-13,0
410,기상청,2021-09-14,0
410,기상청,2021-09-15,0
410,기상청,2021-09-16,0
410,기상청,2021-09-17,0
410,기상청,2021-09-18,0
410,기상청,2021-09-19,0
410,기상청,2021-09-20,0
410,기상청,2021-09-21,56
410,기상청,2021-09-22,8.5
410,기상청,2021-09-23,0
410,기상청,2021-09-24,0
410,기상청,2021-09-25,0
410,기상청,2021-09-26,0
410,기상청,2021-09-27,0
410,기상청,2021-09-28,2
410,기상청,2021-09-29,11
410,기상청,2021-09-30,0
410,기상청,2021-10-01,6.5
410,기상청,2021-10-02,0
410,기상청,2021-10-03,0
410,기상청,2021-10-04,0.5
410,기상청,2021-10-05,0
410,기상청,2021-10-06,2.5
410,기상청,2021-10-07,2.5
410,기상청,2021-10-08,2.5
410,기상청,2021-10-09,0
410,기상청,2021-10-10,8
410,기상청,2021-10-11,0.5
410,기상청,2021-10-12,0
410,기상청,2021-10-13,0
410,기상청,2021-10-14,0
410,기상청,2021-10-15,0
410,기상청,2021-10-16,0
410,기상청,2021-10-17,0
410,기상청,2021-10-18,6
410,기상청,2021-10-19,4
410,기상청,2021-10-20,0
410,기상청,2021-10-21,0
410,기상청,2021-10-22,0
410,기상청,2021-10-23,0
410,기상청,2021-10-24,0
410,기상청,2021-10-25,0
410,기상청,2021-10-26,0
410,기상청,2021-10-27,0
410,기상청,2021-10-28,0
410,기상청,2021-10-29,0
410,기상청,2021-10-30,0
410,기상청,2021-10-31,4.5
410,기상청,2021-11-01,0
410,기상청,2021-11-02,0
410,기상청,2021-11-03,0
410,기상청,2021-11-04,0
410,기상청,2021-11-05,0
410,기상청,2021-11-06,0
410,기상청,2021-11-07,0
410,기상청,2021-11-08,32
410,기상청,2021-11-09,4.5
410,기상청,2021-11-10,0
410,기상청,2021-11-11,0
410,기상청,2021-11-12,0
410,기상청,2021-11-13,0
410,기상청,2021-11-14,0
410,기상청,2021-11-15,0
410,기상청,2021-11-16,0
410,기상청,2021-11-17,0
410,기상청,2021-11-18,0
410,기상청,2021-11-19,0
410,기상청,2021-11-20,0
410,기상청,2021-11-21,3.5
410,기상청,2021-11-22,1
410,기상청,2021-11-23,0
410,기상청,2021-11-24,0
410,기상청,2021-11-25,0
410,기상청,2021-11-26,0
410,기상청,2021-11-27,0
410,기상청,2021-11-28,0
410,기상청,2021-11-29,0
410,기상청,2021-11-30,31
410,기상청,2021-12-01,0
410,기상청,2021-12-02,0
410,기상청,2021-12-03,0.5
410,기상청,2021-12-04,0
410,기상청,2021-12-05,0
410,기상청,2021-12-06,0
410,기상청,2021-12-07,0
410,기상청,2021-12-08,0
410,기상청,2021-12-09,0
410,기상청,2021-12-10,0
410,기상청,2021-12-11,0
410,기상청,2021-12-12,0
410,기상청,2021-12-13,0
410,기상청,2021-12-14,0.5
410,기상청,2021-12-15,3.5
410,기상청,2021-12-16,0
410,기상청,2021-12-17,0
410,기상청,2021-12-18,2
410,기상청,2021-12-19,0.5
410,기상청,2021-12-20,0
410,기상청,2021-12-21,0
410,기상청,2021-12-22,0
410,기상청,2021-12-23,0
410,기상청,2021-12-24,0
410,기상청,2021-12-25,0
410,기상청,2021-12-26,0
410,기상청,2021-12-27,0
410,기상청,2021-12-28,0
410,기상청,2021-12-29,0
410,기상청,2021-12-30,0
410,기상청,2021-12-31,0
410,기상청,2022-01-01,0
410,기상청,2022-01-02,0
410,기상청,2022-01-03,0
410,기상청,2022-01-04,0
410,기상청,2022-01-05,0
410,기상청,2022-01-06,0
410,기상청,2022-01-07,0
410,기상청,2022-01-08,0
410,기상청,2022-01-09,0
410,기상청,2022-01-10,0
410,기상청,2022-01-11,0.5
410,기상청,2022-01-12,0
410,기상청,2022-01-13,0
410,기상청,2022-01-14,0
410,기상청,2022-01-15,0
410,기상청,2022-01-16,0
410,기상청,2022-01-17,0
410,기상청,2022-01-18,0
410,기상청,2022-01-19,0
410,기상청,2022-01-20,0
410,기상청,2022-01-21,0
410,기상청,2022-01-22,0
410,기상청,2022-01-23,0
410,기상청,2022-01-24,0
410,기상청,2022-01-25,0
410,기상청,2022-01-26,0
410,기상청,2022-01-27,0
410,기상청,2022-01-28,0
410,기상청,2022-01-29,0
410,기상청,2022-01-30,0
410,기상청,2022-01-31,0
410,기상청,2022-02-01,1
410,기상청,2022-02-02,0
410,기상청,2022-02-03,0
410,기상청,2022-02-04,0
410,기상청,2022-02-05,0
410,기상청,2022-02-06,0
410,기상청,2022-02-07,0
410,기상청,2022-02-08,0
410,기상청,2022-02-09,0
410,기상청,2022-02-10,0
410,기상청,2022-02-11,0
410,기상청,2022-02-12,0
410,기상청,2022-02-13,0
410,기상청,2022-02-14,1
410,기상청,2022-02-15,0
410,기상청,2022-02-16,0
410,기상청,2022-02-17,0
410,기상청,2022-02-18,0
410,기상청,2022-02-19,0
410,기상청,2022-02-20,0
410,기상청,2022-02-21,0
410,기상청,2022-02-22,0
410,기상청,2022-02-23,0
410,기상청,2022-02-24,0
410,기상청,2022-02-25,0
410,기상청,2022-02-26,1.5
410,기상청,2022-02-27,0
410,기상청,2022-02-28,0
410,기상청,2022-03-01,2
410,기상청,2022-03-02,0
410,기상청,2022-03-03,0
410,기상청,2022-03-04,0
410,기상청,2022-03-05,0
410,기상청,2022-03-06,0
410,기상청,2022-03-07,0
410,기상청,2022-03-08,0
410,기상청,2022-03-09,0
410,기상청,2022-03-10,0
410,기상청,2022-03-11,0
410,기상청,2022-03-12,2.5
410,기상청,2022-03-13,28.5
410,기상청,2022-03-14,7.5
410,기상청,2022-03-15,0
410,기상청,2022-03-16,0
410,기상청,2022-03-17,0
410,기상청,2022-03-18,0.5
